Job Title,Company,Salary,URL
Web Developer,JBK Technologies Pvt Ltd.,"₹2,04,000 - ₹10,00,000 a year",https://in.indeed.com/viewjob?jk=24809360256fff7b&q=web+developer&l=India&tk=1h0urhc2lkj9n800&from=web&advn=6972281492270860&adid=409130498&ad=-6NYlbfkN0Dhbt6UaUU6u5boYj-hZ21n5i_9t5EFb4LPevVQpE8CO-X4r46udflYlkVTbSJqArKm5XFujeyoDf80Zh1oX22sA8hOsS1ROZV-2bdr99LfMpfnEBvPTKDN8ZNciT2PQ_5FBaTaTU7LjDWPMRQa0FPkcBMdJoGRLO1k6jC2xAMZp2BF9IK-CdZRRFxkTDGgYEfIzkDTF0SP4l6wZKJvhUNjT_mc8e3zOEg8Cn1za0wvzAqtayJaLsMFrhhlPP69Nb4H70tUJ4sVA1n3Fvd3ju5T8l1IQoctwXo2tghkjItGf-fRMBRsicxL2XV-GCyf5Gl5Pooxg6-_T_SrVjsOSHlPThnRZJeWl3YPftk7cwQ5gDWPC2MqvGc99XmgBmYtgpa2AdXLTm49k4kPBX05GtWTN6iCil1f_1Y%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoD1-_M3Pe_KUrSnYp0KbzkdCdPP&vjs=3
Web Developer,What Digital Technologies Pvt Ltd,"₹75,000 - ₹1,00,000 a month",https://in.indeed.com/viewjob?jk=1385ade676f405ab&q=web+developer&l=India&tk=1h0urhc2lkj9n800&from=web&advn=2505797102009176&adid=368702940&ad=-6NYlbfkN0DSGO7EiuilP5HXHFD-qP_bj7ZVIhHbe2JYxOn0rKq5_Xb5bLfdNY0SefJpcFwvd0C5KuViLLMRclhcwWCfxm1z8bF5W3QH9qPaQKcGj4K6taKfrv1y-KWQDP2YIEKME_7j-h_B0e_5EZxt5qazp08yWk6pLkXTu3gcvvsUj5wmRXeCFDtHDtlBOgnCvjKsUAm_Ltt_PS9Bao_yk4VHpLKcu5oxLciTDqJqoH1d8TumLWRxn7QCqW9mXVbL4R4izt9sGpv6rkfWLjYCmt-XrLbAiOm5FfJPv0sMxKX-_7O0zgUYuzn5wUMqH_eXMz79qmGEBwcGVU7WRO0ow4AwVaIt3swTyVHHhgFOk0XT18vXGSLsTO07XihXPnUENDTF_DPTCBKi5khpaa6NlZ9s0E-IDSl1XlqZ2LNi6GCTgLz6sQTLTbeaPmJ7NCWHAfZQ19M%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoDc-_M3Pe_KUrSnYp0IbzkdCdPP&vjs=3
Web Developer,Mena Global,"₹25,000 - ₹38,000 a month",https://in.indeed.com/viewjob?jk=88c44c41938b5832&q=web+developer&l=India&tk=1h0urhc2lkj9n800&from=web&advn=1605677998804161&adid=412776324&ad=-6NYlbfkN0CZrMeR4x5BLuoV96tUA5CmbCNDF9bNSuWKWZFPut_9gU8t_2kq5IagC_i8UVPmSGLuzXxK5ASMNPDo8s70vRGFjjpD2pbr_jgF_Bf_BZ3of0s-jEG61ZPWmNXAyXSkBh1hiwdHOy801gxZygl-QrBdGGNkqfzolVbxc9yVpKkpS5vlcikeHsxVhgdb-rH3l-TvtP684FmpVsdvvi8QVS_Xk3EYjxOllgqv_IFLk4OIL8c_PnPkKvEB3v5XRh4nAQnYb6wzkYmUX9jlyrSTVpgwSdM3bvyGWjwll0LmAr9pJE4SkWEzgjGL7RirLHh3RNqu6oNdVoAxnM2MGghuPxtGzUkn6zUWfsv7CIs6OpyQ0AIcHZ8CLkcNT4NryuynQ7542p_WohIoB5QS0j27GFvygsoW8EKZV6I%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoDm-_M3Pe_KUrSnYp0ObzkdCdPP&vjs=3
Web Developer,DILIGENT TECH,"₹12,357 - ₹38,428 a month",https://in.indeed.com/viewjob?jk=f25144dc375f43c2&q=web+developer&l=India&tk=1h0urhc2lkj9n800&from=web&advn=9358319819014091&adid=412123439&ad=-6NYlbfkN0D6PzWk3VPqDziQP5QMG1-KB2U1iKWPef5JlUSdNNZEaV0OnKPv1t2dR58ZUP0flQrdnGxcYha9DM6ij2pqv-n6G7Nctx8liX6BSZOT3E1AqL14qAt75HyhLb24AWYA5KQ2eDna9JEG6SzrTAtPIriwxpoTqpoovDMZ6Abcu-y98GPq_Ul3jhuIATrbZ0imOlTqwjZFd_qcI4rvWSlpsElQERmSd0AqPML4Rxpli37q_4HOm2zC5UcP28QDLjLPV7fYz5NlZIFs5VqsoBZeGVnpBz0ouFnIZ6ORVdIJL7eeqY95cAFebkmyg_wN7unnURVJAHPTUR_a_tQBQYyVVvFhSzHpW6lOHJSz6g0-YZFdGq6WFqkmbq7irsS1Ttkw_Y1-ndM6sJU6Jg_IUWcZPrkqqYYE5xQ2XmM%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoB7-_M3Pe_KUrSnYp0NbzkdCdPP&vjs=3
Web Developer,DMX DIGITAL,"₹20,000 - ₹22,000 a month",https://in.indeed.com/viewjob?jk=bb4602a3601c4899&q=web+developer&l=India&tk=1h0urhc2lkj9n800&from=web&advn=8237518533280782&adid=412777155&ad=-6NYlbfkN0CpeyC1h0by_YmjdKs7z9bHx8Y922m-5O2KwfxyHsOa2FHf15U9zekx268tIcBbjP-oMGkElQtkzjZqbJavOr0PYJ4rAeWRWH-NPic8Tx5NeGQPG7uKMwYdv1aopX2hi0LDIR5qY2OBYp9DlWHS8-uYk9YyjSoBO2EmHw87WIOauGaIi5PkXZziC3zfd1CK5ZnzBBVwfnnOPvuhGK22FFglIATC6d5HTIjzlSFtCVJLWk1W9_eBQN-7v6vBu9roGrqsV6YecNHWZtDngkEp4SRbJQy_Wk9wUx9phCG_d09KWQAeJwjNSi7cK8RZLoGnR_e9hVVuZz-cG--e6E8klBLKCrUuHAPUv4RuaDORLHajDk4ByafjHVDl42q59ppzcs6p161LftfQOHGoLFMd6spoJDPuuMGuPqk%3D&pub=4a1b367933fd867b19b072952f68dceb&xkcb=SoAm-_M3Pe_KUrSnYp0DbzkdCdPP&vjs=3
Web Developer,Finpoint,NA,https://in.indeed.com/viewjob?jk=cd91c3aa42217290&tk=1h0urhc2lkj9n800&from=serp&vjs=3
Web Developer,Accenture,NA,https://in.indeed.com/viewjob?jk=5f4464a5acbaff32&tk=1h0urhc2lkj9n800&from=serp&vjs=3
Web Developer,FyerX,"₹25,000 a month",https://in.indeed.com/viewjob?jk=d3aa90055f4404f6&tk=1h0urhc2lkj9n800&from=serp&vjs=3
Web Developer,Inspire group of companies,"₹20,000 - ₹35,000 a month",https://in.indeed.com/viewjob?cmp=Inspire-Group-Of-Companies&t=Web+Developer&jk=bf9594877a1ca6b7&vjs=3
